"","TeamID","Week","Year.x","GID","Name","Pos","Team.x","h.a","Oppt","FD.points","FD.salary","Team.y","Rk.x","G.x","Pts.G.x","TotPts.x","Att.x","Att.G.x","Yds.x","Avg.x","Yds.G.x","TD.x","Lng.x","X1st.x","X1st..x","X20..x","X40..x","FUM.x","Rk.y","G.y","Pts.G.y","TotPts.y","Comp","Att.y","Pct","Att.G.y","Yds.y","Avg.y","Yds.G.y","TD.y","Int","X1st.y","X1st..y","Lng.y","X20..y","X40..y","Sck","Rate","k","G","Pts.G","TotPts","Scrm.Plys","Yds.G","Yds.P","X1st.G","X3rd.Md","X3rd.Att","X3rd.Pct","X4th.Md","X4th.Att","X4th.Pct","Pen","Pen.Yds","ToP.G","FUM.y","Lost","Year.y","Rk"
"262",15,3,2016,6206,"Tucker, Justin","K","BAL","t","jac","12","4800","Jacksonville Jaguars",26,2,32.5,65,60,30,"245",4.1,122.5,2,"28",16,26.7,3,0,0,8,2,32.5,65,37,59,62.7,29.5,"406",7.1,203,6,0,20,33.9,"45T",6,3,4,117.8,NA,2,"32.5",65,"123",325.5,5.3,21.5,14,27,52,1,1,100,8,"47","31:44",2,1,NA,12
"263",15,3,2016,5370,"Allen, Javorius","RB","BAL","t","jac","7.699999809","4600","Jacksonville Jaguars",15,16,28,448,464,29,"1,709",3.7,106.8,15,"87T",102,22,12,1,4,29,16,28,448,390,602,64.8,37.6,"4,291",7.5,268.2,29,9,222,36.9,"71T",54,10,36,97.2,24,16,"28",448,"1,102",375,5.4,22.6,105,227,46,6,12,50,114,"989","32:47",16,9,2016,NA
"264",15,3,2016,5370,"Allen, Javorius","RB","BAL","t","jac","7.699999809","4600","Jacksonville Jaguars",26,2,32.5,65,60,30,"245",4.1,122.5,2,"28",16,26.7,3,0,0,8,2,32.5,65,37,59,62.7,29.5,"406",7.1,203,6,0,20,33.9,"45T",6,3,4,117.8,NA,2,"32.5",65,"123",325.5,5.3,21.5,14,27,52,1,1,100,8,"47","31:44",2,1,NA,12
"265",15,3,2016,4650,"Williams, Maxx","TE","BAL","t","jac","4.066666603","4600","Jacksonville Jaguars",15,16,28,448,464,29,"1,709",3.7,106.8,15,"87T",102,22,12,1,4,29,16,28,448,390,602,64.8,37.6,"4,291",7.5,268.2,29,9,222,36.9,"71T",54,10,36,97.2,24,16,"28",448,"1,102",375,5.4,22.6,105,227,46,6,12,50,114,"989","32:47",16,9,2016,NA
"266",15,3,2016,4650,"Williams, Maxx","TE","BAL","t","jac","4.066666603","4600","Jacksonville Jaguars",26,2,32.5,65,60,30,"245",4.1,122.5,2,"28",16,26.7,3,0,0,8,2,32.5,65,37,59,62.7,29.5,"406",7.1,203,6,0,20,33.9,"45T",6,3,4,117.8,NA,2,"32.5",65,"123",325.5,5.3,21.5,14,27,52,1,1,100,8,"47","31:44",2,1,NA,12
"267",15,3,2016,4636,"Gillmore, Crockett","TE","BAL","t","jac","1.850000024","4600","Jacksonville Jaguars",15,16,28,448,464,29,"1,709",3.7,106.8,15,"87T",102,22,12,1,4,29,16,28,448,390,602,64.8,37.6,"4,291",7.5,268.2,29,9,222,36.9,"71T",54,10,36,97.2,24,16,"28",448,"1,102",375,5.4,22.6,105,227,46,6,12,50,114,"989","32:47",16,9,2016,NA
"268",15,3,2016,4636,"Gillmore, Crockett","TE","BAL","t","jac","1.850000024","4600","Jacksonville Jaguars",26,2,32.5,65,60,30,"245",4.1,122.5,2,"28",16,26.7,3,0,0,8,2,32.5,65,37,59,62.7,29.5,"406",7.1,203,6,0,20,33.9,"45T",6,3,4,117.8,NA,2,"32.5",65,"123",325.5,5.3,21.5,14,27,52,1,1,100,8,"47","31:44",2,1,NA,12
"269",15,3,2016,3593,"Hester, Devin","WR","BAL","t","jac","0","4600","Jacksonville Jaguars",15,16,28,448,464,29,"1,709",3.7,106.8,15,"87T",102,22,12,1,4,29,16,28,448,390,602,64.8,37.6,"4,291",7.5,268.2,29,9,222,36.9,"71T",54,10,36,97.2,24,16,"28",448,"1,102",375,5.4,22.6,105,227,46,6,12,50,114,"989","32:47",16,9,2016,NA
"270",15,3,2016,3593,"Hester, Devin","WR","BAL","t","jac","0","4600","Jacksonville Jaguars",26,2,32.5,65,60,30,"245",4.1,122.5,2,"28",16,26.7,3,0,0,8,2,32.5,65,37,59,62.7,29.5,"406",7.1,203,6,0,20,33.9,"45T",6,3,4,117.8,NA,2,"32.5",65,"123",325.5,5.3,21.5,14,27,52,1,1,100,8,"47","31:44",2,1,NA,12
"271",15,3,2016,2908,"Juszczyk, Kyle","RB","BAL","t","jac","2.299999952","4500","Jacksonville Jaguars",15,16,28,448,464,29,"1,709",3.7,106.8,15,"87T",102,22,12,1,4,29,16,28,448,390,602,64.8,37.6,"4,291",7.5,268.2,29,9,222,36.9,"71T",54,10,36,97.2,24,16,"28",448,"1,102",375,5.4,22.6,105,227,46,6,12,50,114,"989","32:47",16,9,2016,NA
"272",15,3,2016,2908,"Juszczyk, Kyle","RB","BAL","t","jac","2.299999952","4500","Jacksonville Jaguars",26,2,32.5,65,60,30,"245",4.1,122.5,2,"28",16,26.7,3,0,0,8,2,32.5,65,37,59,62.7,29.5,"406",7.1,203,6,0,20,33.9,"45T",6,3,4,117.8,NA,2,"32.5",65,"123",325.5,5.3,21.5,14,27,52,1,1,100,8,"47","31:44",2,1,NA,12
"273",18,3,2016,2969,"Crowell, Isaiah","RB","CLE","t","mia","18.04999924","6900","Miami Dolphins",28,16,24.3,389,502,31.4,"2,019",4,126.2,13,"53",112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,"4,000",7.8,250,31,13,203,37.5,"84T",53,13,31,97.4,25,16,"24,3",389,"1,075",376.2,5.6,21.9,96,221,43,4,12,33,121,"1,005","32:38",12,3,2016,NA
"274",18,3,2016,2969,"Crowell, Isaiah","RB","CLE","t","mia","18.04999924","6900","Miami Dolphins",31,2,21.5,43,70,35,"273",3.9,136.5,1,"26",15,21.4,1,0,2,17,2,21.5,43,51,79,64.6,39.5,"544",7.4,272,4,1,31,39.2,"37",6,0,5,98.3,NA,2,"21.5",43,"154",408.5,5.3,25,12,30,40,2,3,67,15,"134","35:39",4,2,NA,27
"275",18,3,2016,4401,"Barnidge, Gary","TE","CLE","t","mia","2.849999905","5800","Miami Dolphins",28,16,24.3,389,502,31.4,"2,019",4,126.2,13,"53",112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,"4,000",7.8,250,31,13,203,37.5,"84T",53,13,31,97.4,25,16,"24,3",389,"1,075",376.2,5.6,21.9,96,221,43,4,12,33,121,"1,005","32:38",12,3,2016,NA
"276",18,3,2016,4401,"Barnidge, Gary","TE","CLE","t","mia","2.849999905","5800","Miami Dolphins",31,2,21.5,43,70,35,"273",3.9,136.5,1,"26",15,21.4,1,0,2,17,2,21.5,43,51,79,64.6,39.5,"544",7.4,272,4,1,31,39.2,"37",6,0,5,98.3,NA,2,"21.5",43,"154",408.5,5.3,25,12,30,40,2,3,67,15,"134","35:39",4,2,NA,27
"277",18,3,2016,5140,"Hawkins, Andrew","WR","CLE","t","mia","2.099999905","4600","Miami Dolphins",28,16,24.3,389,502,31.4,"2,019",4,126.2,13,"53",112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,"4,000",7.8,250,31,13,203,37.5,"84T",53,13,31,97.4,25,16,"24,3",389,"1,075",376.2,5.6,21.9,96,221,43,4,12,33,121,"1,005","32:38",12,3,2016,NA
"278",18,3,2016,5140,"Hawkins, Andrew","WR","CLE","t","mia","2.099999905","4600","Miami Dolphins",31,2,21.5,43,70,35,"273",3.9,136.5,1,"26",15,21.4,1,0,2,17,2,21.5,43,51,79,64.6,39.5,"544",7.4,272,4,1,31,39.2,"37",6,0,5,98.3,NA,2,"21.5",43,"154",408.5,5.3,25,12,30,40,2,3,67,15,"134","35:39",4,2,NA,27
"279",18,3,2016,4673,"Bibbs, E.J.","TE","CLE","t","mia","0.600000024","4500","Miami Dolphins",28,16,24.3,389,502,31.4,"2,019",4,126.2,13,"53",112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,"4,000",7.8,250,31,13,203,37.5,"84T",53,13,31,97.4,25,16,"24,3",389,"1,075",376.2,5.6,21.9,96,221,43,4,12,33,121,"1,005","32:38",12,3,2016,NA
"280",18,3,2016,4673,"Bibbs, E.J.","TE","CLE","t","mia","0.600000024","4500","Miami Dolphins",31,2,21.5,43,70,35,"273",3.9,136.5,1,"26",15,21.4,1,0,2,17,2,21.5,43,51,79,64.6,39.5,"544",7.4,272,4,1,31,39.2,"37",6,0,5,98.3,NA,2,"21.5",43,"154",408.5,5.3,25,12,30,40,2,3,67,15,"134","35:39",4,2,NA,27
"281",18,3,2016,6219,"Murray, Patrick","K","CLE","t","mia","3","4500","Miami Dolphins",28,16,24.3,389,502,31.4,"2,019",4,126.2,13,"53",112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,"4,000",7.8,250,31,13,203,37.5,"84T",53,13,31,97.4,25,16,"24,3",389,"1,075",376.2,5.6,21.9,96,221,43,4,12,33,121,"1,005","32:38",12,3,2016,NA
"282",18,3,2016,6219,"Murray, Patrick","K","CLE","t","mia","3","4500","Miami Dolphins",31,2,21.5,43,70,35,"273",3.9,136.5,1,"26",15,21.4,1,0,2,17,2,21.5,43,51,79,64.6,39.5,"544",7.4,272,4,1,31,39.2,"37",6,0,5,98.3,NA,2,"21.5",43,"154",408.5,5.3,25,12,30,40,2,3,67,15,"134","35:39",4,2,NA,27
"283",18,3,2016,4663,"Johnson, Malcolm","RB","CLE","t","mia","1.899999976","4500","Miami Dolphins",28,16,24.3,389,502,31.4,"2,019",4,126.2,13,"53",112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,"4,000",7.8,250,31,13,203,37.5,"84T",53,13,31,97.4,25,16,"24,3",389,"1,075",376.2,5.6,21.9,96,221,43,4,12,33,121,"1,005","32:38",12,3,2016,NA
"284",18,3,2016,4663,"Johnson, Malcolm","RB","CLE","t","mia","1.899999976","4500","Miami Dolphins",31,2,21.5,43,70,35,"273",3.9,136.5,1,"26",15,21.4,1,0,2,17,2,21.5,43,51,79,64.6,39.5,"544",7.4,272,4,1,31,39.2,"37",6,0,5,98.3,NA,2,"21.5",43,"154",408.5,5.3,25,12,30,40,2,3,67,15,"134","35:39",4,2,NA,27
"285",18,3,2016,5475,"Higgins, Rashard","WR","CLE","t","mia","0","4500","Miami Dolphins",28,16,24.3,389,502,31.4,"2,019",4,126.2,13,"53",112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,"4,000",7.8,250,31,13,203,37.5,"84T",53,13,31,97.4,25,16,"24,3",389,"1,075",376.2,5.6,21.9,96,221,43,4,12,33,121,"1,005","32:38",12,3,2016,NA
"286",18,3,2016,5475,"Higgins, Rashard","WR","CLE","t","mia","0","4500","Miami Dolphins",31,2,21.5,43,70,35,"273",3.9,136.5,1,"26",15,21.4,1,0,2,17,2,21.5,43,51,79,64.6,39.5,"544",7.4,272,4,1,31,39.2,"37",6,0,5,98.3,NA,2,"21.5",43,"154",408.5,5.3,25,12,30,40,2,3,67,15,"134","35:39",4,2,NA,27
"287",18,3,2016,3661,"Bowe, Dwayne","WR","CLE","t","mia","1.114285742","4500","Miami Dolphins",28,16,24.3,389,502,31.4,"2,019",4,126.2,13,"53",112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,"4,000",7.8,250,31,13,203,37.5,"84T",53,13,31,97.4,25,16,"24,3",389,"1,075",376.2,5.6,21.9,96,221,43,4,12,33,121,"1,005","32:38",12,3,2016,NA
"288",18,3,2016,3661,"Bowe, Dwayne","WR","CLE","t","mia","1.114285742","4500","Miami Dolphins",31,2,21.5,43,70,35,"273",3.9,136.5,1,"26",15,21.4,1,0,2,17,2,21.5,43,51,79,64.6,39.5,"544",7.4,272,4,1,31,39.2,"37",6,0,5,98.3,NA,2,"21.5",43,"154",408.5,5.3,25,12,30,40,2,3,67,15,"134","35:39",4,2,NA,27
"289",18,3,2016,5481,"Louis, Ricardo","WR","CLE","t","mia","0","4500","Miami Dolphins",28,16,24.3,389,502,31.4,"2,019",4,126.2,13,"53",112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,"4,000",7.8,250,31,13,203,37.5,"84T",53,13,31,97.4,25,16,"24,3",389,"1,075",376.2,5.6,21.9,96,221,43,4,12,33,121,"1,005","32:38",12,3,2016,NA
"290",18,3,2016,5481,"Louis, Ricardo","WR","CLE","t","mia","0","4500","Miami Dolphins",31,2,21.5,43,70,35,"273",3.9,136.5,1,"26",15,21.4,1,0,2,17,2,21.5,43,51,79,64.6,39.5,"544",7.4,272,4,1,31,39.2,"37",6,0,5,98.3,NA,2,"21.5",43,"154",408.5,5.3,25,12,30,40,2,3,67,15,"134","35:39",4,2,NA,27
"291",18,3,2016,5433,"Jennings, Darius","WR","CLE","t","mia","6.233333588","4500","Miami Dolphins",28,16,24.3,389,502,31.4,"2,019",4,126.2,13,"53",112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,"4,000",7.8,250,31,13,203,37.5,"84T",53,13,31,97.4,25,16,"24,3",389,"1,075",376.2,5.6,21.9,96,221,43,4,12,33,121,"1,005","32:38",12,3,2016,NA
"292",18,3,2016,5433,"Jennings, Darius","WR","CLE","t","mia","6.233333588","4500","Miami Dolphins",31,2,21.5,43,70,35,"273",3.9,136.5,1,"26",15,21.4,1,0,2,17,2,21.5,43,51,79,64.6,39.5,"544",7.4,272,4,1,31,39.2,"37",6,0,5,98.3,NA,2,"21.5",43,"154",408.5,5.3,25,12,30,40,2,3,67,15,"134","35:39",4,2,NA,27
"293",19,3,2016,1378,"Newton, Cam","QB","CAR","t","min","26.48999977","9200","Minnesota Vikings",17,16,18.9,302,411,25.7,"1,748",4.3,109.2,7,"72T",94,22.9,7,2,6,12,16,18.9,302,359,561,64,35.1,"3,759",7.2,234.9,24,13,189,33.7,"72T",47,10,43,90,13,16,"18,9",302,"1,015",344.2,5.4,19.9,71,206,34,11,22,50,109,"875","29:48",18,9,2016,NA
"294",19,3,2016,1378,"Newton, Cam","QB","CAR","t","min","26.48999977","9200","Minnesota Vikings",6,2,15,30,45,22.5,"147",3.3,73.5,1,"13",7,15.6,0,0,3,10,2,15,30,45,77,58.4,38.5,"432",6.3,216,3,2,26,33.8,"39",4,0,7,79.1,NA,2,"15",30,"129",289.5,4.5,19.5,14,27,52,0,1,0,8,"82","30:04",6,4,NA,5
"295",19,3,2016,4368,"Olsen, Greg","TE","CAR","t","min","15.75","7800","Minnesota Vikings",17,16,18.9,302,411,25.7,"1,748",4.3,109.2,7,"72T",94,22.9,7,2,6,12,16,18.9,302,359,561,64,35.1,"3,759",7.2,234.9,24,13,189,33.7,"72T",47,10,43,90,13,16,"18,9",302,"1,015",344.2,5.4,19.9,71,206,34,11,22,50,109,"875","29:48",18,9,2016,NA
"296",19,3,2016,4368,"Olsen, Greg","TE","CAR","t","min","15.75","7800","Minnesota Vikings",6,2,15,30,45,22.5,"147",3.3,73.5,1,"13",7,15.6,0,0,3,10,2,15,30,45,77,58.4,38.5,"432",6.3,216,3,2,26,33.8,"39",4,0,7,79.1,NA,2,"15",30,"129",289.5,4.5,19.5,14,27,52,0,1,0,8,"82","30:04",6,4,NA,5
"297",19,3,2016,5257,"Benjamin, Kelvin","WR","CAR","t","min","22.20000076","7800","Minnesota Vikings",17,16,18.9,302,411,25.7,"1,748",4.3,109.2,7,"72T",94,22.9,7,2,6,12,16,18.9,302,359,561,64,35.1,"3,759",7.2,234.9,24,13,189,33.7,"72T",47,10,43,90,13,16,"18,9",302,"1,015",344.2,5.4,19.9,71,206,34,11,22,50,109,"875","29:48",18,9,2016,NA
"298",19,3,2016,5257,"Benjamin, Kelvin","WR","CAR","t","min","22.20000076","7800","Minnesota Vikings",6,2,15,30,45,22.5,"147",3.3,73.5,1,"13",7,15.6,0,0,3,10,2,15,30,45,77,58.4,38.5,"432",6.3,216,3,2,26,33.8,"39",4,0,7,79.1,NA,2,"15",30,"129",289.5,4.5,19.5,14,27,52,0,1,0,8,"82","30:04",6,4,NA,5
"299",19,3,2016,2916,"Whittaker, Fozzy","RB","CAR","t","min","7.400000095","6300","Minnesota Vikings",17,16,18.9,302,411,25.7,"1,748",4.3,109.2,7,"72T",94,22.9,7,2,6,12,16,18.9,302,359,561,64,35.1,"3,759",7.2,234.9,24,13,189,33.7,"72T",47,10,43,90,13,16,"18,9",302,"1,015",344.2,5.4,19.9,71,206,34,11,22,50,109,"875","29:48",18,9,2016,NA
"300",19,3,2016,2916,"Whittaker, Fozzy","RB","CAR","t","min","7.400000095","6300","Minnesota Vikings",6,2,15,30,45,22.5,"147",3.3,73.5,1,"13",7,15.6,0,0,3,10,2,15,30,45,77,58.4,38.5,"432",6.3,216,3,2,26,33.8,"39",4,0,7,79.1,NA,2,"15",30,"129",289.5,4.5,19.5,14,27,52,0,1,0,8,"82","30:04",6,4,NA,5
"301",19,3,2016,3670,"Ginn Jr., Ted","WR","CAR","t","min","3.799999952","6000","Minnesota Vikings",17,16,18.9,302,411,25.7,"1,748",4.3,109.2,7,"72T",94,22.9,7,2,6,12,16,18.9,302,359,561,64,35.1,"3,759",7.2,234.9,24,13,189,33.7,"72T",47,10,43,90,13,16,"18,9",302,"1,015",344.2,5.4,19.9,71,206,34,11,22,50,109,"875","29:48",18,9,2016,NA
"302",19,3,2016,3670,"Ginn Jr., Ted","WR","CAR","t","min","3.799999952","6000","Minnesota Vikings",6,2,15,30,45,22.5,"147",3.3,73.5,1,"13",7,15.6,0,0,3,10,2,15,30,45,77,58.4,38.5,"432",6.3,216,3,2,26,33.8,"39",4,0,7,79.1,NA,2,"15",30,"129",289.5,4.5,19.5,14,27,52,0,1,0,8,"82","30:04",6,4,NA,5
"303",19,3,2016,5381,"Funchess, Devin","WR","CAR","t","min","5.150000095","5800","Minnesota Vikings",17,16,18.9,302,411,25.7,"1,748",4.3,109.2,7,"72T",94,22.9,7,2,6,12,16,18.9,302,359,561,64,35.1,"3,759",7.2,234.9,24,13,189,33.7,"72T",47,10,43,90,13,16,"18,9",302,"1,015",344.2,5.4,19.9,71,206,34,11,22,50,109,"875","29:48",18,9,2016,NA
"304",19,3,2016,5381,"Funchess, Devin","WR","CAR","t","min","5.150000095","5800","Minnesota Vikings",6,2,15,30,45,22.5,"147",3.3,73.5,1,"13",7,15.6,0,0,3,10,2,15,30,45,77,58.4,38.5,"432",6.3,216,3,2,26,33.8,"39",4,0,7,79.1,NA,2,"15",30,"129",289.5,4.5,19.5,14,27,52,0,1,0,8,"82","30:04",6,4,NA,5
"305",19,3,2016,1239,"Anderson, Derek","QB","CAR","t","min","0.413333337","5000","Minnesota Vikings",17,16,18.9,302,411,25.7,"1,748",4.3,109.2,7,"72T",94,22.9,7,2,6,12,16,18.9,302,359,561,64,35.1,"3,759",7.2,234.9,24,13,189,33.7,"72T",47,10,43,90,13,16,"18,9",302,"1,015",344.2,5.4,19.9,71,206,34,11,22,50,109,"875","29:48",18,9,2016,NA
"306",19,3,2016,1239,"Anderson, Derek","QB","CAR","t","min","0.413333337","5000","Minnesota Vikings",6,2,15,30,45,22.5,"147",3.3,73.5,1,"13",7,15.6,0,0,3,10,2,15,30,45,77,58.4,38.5,"432",6.3,216,3,2,26,33.8,"39",4,0,7,79.1,NA,2,"15",30,"129",289.5,4.5,19.5,14,27,52,0,1,0,8,"82","30:04",6,4,NA,5
"307",19,3,2016,5071,"Webb, Joe","QB","CAR","t","min","-0.02","5000","Minnesota Vikings",17,16,18.9,302,411,25.7,"1,748",4.3,109.2,7,"72T",94,22.9,7,2,6,12,16,18.9,302,359,561,64,35.1,"3,759",7.2,234.9,24,13,189,33.7,"72T",47,10,43,90,13,16,"18,9",302,"1,015",344.2,5.4,19.9,71,206,34,11,22,50,109,"875","29:48",18,9,2016,NA
"308",19,3,2016,5071,"Webb, Joe","QB","CAR","t","min","-0.02","5000","Minnesota Vikings",6,2,15,30,45,22.5,"147",3.3,73.5,1,"13",7,15.6,0,0,3,10,2,15,30,45,77,58.4,38.5,"432",6.3,216,3,2,26,33.8,"39",4,0,7,79.1,NA,2,"15",30,"129",289.5,4.5,19.5,14,27,52,0,1,0,8,"82","30:04",6,4,NA,5
"309",19,3,2016,6172,"Gano, Graham","K","CAR","t","min","13.5","4900","Minnesota Vikings",17,16,18.9,302,411,25.7,"1,748",4.3,109.2,7,"72T",94,22.9,7,2,6,12,16,18.9,302,359,561,64,35.1,"3,759",7.2,234.9,24,13,189,33.7,"72T",47,10,43,90,13,16,"18,9",302,"1,015",344.2,5.4,19.9,71,206,34,11,22,50,109,"875","29:48",18,9,2016,NA
"310",19,3,2016,6172,"Gano, Graham","K","CAR","t","min","13.5","4900","Minnesota Vikings",6,2,15,30,45,22.5,"147",3.3,73.5,1,"13",7,15.6,0,0,3,10,2,15,30,45,77,58.4,38.5,"432",6.3,216,3,2,26,33.8,"39",4,0,7,79.1,NA,2,"15",30,"129",289.5,4.5,19.5,14,27,52,0,1,0,8,"82","30:04",6,4,NA,5
"311",19,3,2016,5362,"Brown, Corey","WR","CAR","t","min","2.299999952","4900","Minnesota Vikings",17,16,18.9,302,411,25.7,"1,748",4.3,109.2,7,"72T",94,22.9,7,2,6,12,16,18.9,302,359,561,64,35.1,"3,759",7.2,234.9,24,13,189,33.7,"72T",47,10,43,90,13,16,"18,9",302,"1,015",344.2,5.4,19.9,71,206,34,11,22,50,109,"875","29:48",18,9,2016,NA
"312",19,3,2016,5362,"Brown, Corey","WR","CAR","t","min","2.299999952","4900","Minnesota Vikings",6,2,15,30,45,22.5,"147",3.3,73.5,1,"13",7,15.6,0,0,3,10,2,15,30,45,77,58.4,38.5,"432",6.3,216,3,2,26,33.8,"39",4,0,7,79.1,NA,2,"15",30,"129",289.5,4.5,19.5,14,27,52,0,1,0,8,"82","30:04",6,4,NA,5
"313",19,3,2016,2647,"Tolbert, Mike","RB","CAR","t","min","1.850000024","4800","Minnesota Vikings",17,16,18.9,302,411,25.7,"1,748",4.3,109.2,7,"72T",94,22.9,7,2,6,12,16,18.9,302,359,561,64,35.1,"3,759",7.2,234.9,24,13,189,33.7,"72T",47,10,43,90,13,16,"18,9",302,"1,015",344.2,5.4,19.9,71,206,34,11,22,50,109,"875","29:48",18,9,2016,NA
"314",19,3,2016,2647,"Tolbert, Mike","RB","CAR","t","min","1.850000024","4800","Minnesota Vikings",6,2,15,30,45,22.5,"147",3.3,73.5,1,"13",7,15.6,0,0,3,10,2,15,30,45,77,58.4,38.5,"432",6.3,216,3,2,26,33.8,"39",4,0,7,79.1,NA,2,"15",30,"129",289.5,4.5,19.5,14,27,52,0,1,0,8,"82","30:04",6,4,NA,5
"315",19,3,2016,2999,"Artis-Payne, Cameron","RB","CAR","t","min","5.433333079","4800","Minnesota Vikings",17,16,18.9,302,411,25.7,"1,748",4.3,109.2,7,"72T",94,22.9,7,2,6,12,16,18.9,302,359,561,64,35.1,"3,759",7.2,234.9,24,13,189,33.7,"72T",47,10,43,90,13,16,"18,9",302,"1,015",344.2,5.4,19.9,71,206,34,11,22,50,109,"875","29:48",18,9,2016,NA
"316",19,3,2016,2999,"Artis-Payne, Cameron","RB","CAR","t","min","5.433333079","4800","Minnesota Vikings",6,2,15,30,45,22.5,"147",3.3,73.5,1,"13",7,15.6,0,0,3,10,2,15,30,45,77,58.4,38.5,"432",6.3,216,3,2,26,33.8,"39",4,0,7,79.1,NA,2,"15",30,"129",289.5,4.5,19.5,14,27,52,0,1,0,8,"82","30:04",6,4,NA,5
"317",19,3,2016,4482,"Dickson, Ed","TE","CAR","t","min","0","4500","Minnesota Vikings",17,16,18.9,302,411,25.7,"1,748",4.3,109.2,7,"72T",94,22.9,7,2,6,12,16,18.9,302,359,561,64,35.1,"3,759",7.2,234.9,24,13,189,33.7,"72T",47,10,43,90,13,16,"18,9",302,"1,015",344.2,5.4,19.9,71,206,34,11,22,50,109,"875","29:48",18,9,2016,NA
"318",19,3,2016,4482,"Dickson, Ed","TE","CAR","t","min","0","4500","Minnesota Vikings",6,2,15,30,45,22.5,"147",3.3,73.5,1,"13",7,15.6,0,0,3,10,2,15,30,45,77,58.4,38.5,"432",6.3,216,3,2,26,33.8,"39",4,0,7,79.1,NA,2,"15",30,"129",289.5,4.5,19.5,14,27,52,0,1,0,8,"82","30:04",6,4,NA,5
"319",19,3,2016,5292,"Bersin, Brenton","WR","CAR","t","min","2.879999924","4500","Minnesota Vikings",17,16,18.9,302,411,25.7,"1,748",4.3,109.2,7,"72T",94,22.9,7,2,6,12,16,18.9,302,359,561,64,35.1,"3,759",7.2,234.9,24,13,189,33.7,"72T",47,10,43,90,13,16,"18,9",302,"1,015",344.2,5.4,19.9,71,206,34,11,22,50,109,"875","29:48",18,9,2016,NA
"320",19,3,2016,5292,"Bersin, Brenton","WR","CAR","t","min","2.879999924","4500","Minnesota Vikings",6,2,15,30,45,22.5,"147",3.3,73.5,1,"13",7,15.6,0,0,3,10,2,15,30,45,77,58.4,38.5,"432",6.3,216,3,2,26,33.8,"39",4,0,7,79.1,NA,2,"15",30,"129",289.5,4.5,19.5,14,27,52,0,1,0,8,"82","30:04",6,4,NA,5
"321",19,3,2016,4620,"Simonson, Scott","TE","CAR","t","min","1.5","4500","Minnesota Vikings",17,16,18.9,302,411,25.7,"1,748",4.3,109.2,7,"72T",94,22.9,7,2,6,12,16,18.9,302,359,561,64,35.1,"3,759",7.2,234.9,24,13,189,33.7,"72T",47,10,43,90,13,16,"18,9",302,"1,015",344.2,5.4,19.9,71,206,34,11,22,50,109,"875","29:48",18,9,2016,NA
"322",19,3,2016,4620,"Simonson, Scott","TE","CAR","t","min","1.5","4500","Minnesota Vikings",6,2,15,30,45,22.5,"147",3.3,73.5,1,"13",7,15.6,0,0,3,10,2,15,30,45,77,58.4,38.5,"432",6.3,216,3,2,26,33.8,"39",4,0,7,79.1,NA,2,"15",30,"129",289.5,4.5,19.5,14,27,52,0,1,0,8,"82","30:04",6,4,NA,5
"323",22,3,2016,4573,"Reed, Jordan","TE","WAS","t","nyg","9.699999809","7500","New York Giants",24,16,27.6,442,444,27.8,"1,942",4.4,121.4,15,"68T",104,23.4,12,4,11,32,16,27.6,442,423,638,66.3,39.9,"4,783",7.7,298.9,31,15,236,37,"76T",62,11,23,95.9,32,16,"27,6",442,"1,105",420.3,6.1,22.9,108,230,47,8,14,57,120,"1,077","32:03",28,13,2016,NA
"324",22,3,2016,4573,"Reed, Jordan","TE","WAS","t","nyg","9.699999809","7500","New York Giants",4,2,16,32,43,21.5,"142",3.3,71,1,"13",11,25.6,0,0,0,13,2,16,32,54,89,60.7,44.5,"474",5.5,237,1,0,28,31.5,"23",3,0,2,79.3,NA,2,"16",32,"134",308,4.6,20,13,30,43,0,0,0,13,"126","31:18",0,0,NA,8
"325",22,3,2016,1415,"Cousins, Kirk","QB","WAS","t","nyg","15.76000023","7200","New York Giants",24,16,27.6,442,444,27.8,"1,942",4.4,121.4,15,"68T",104,23.4,12,4,11,32,16,27.6,442,423,638,66.3,39.9,"4,783",7.7,298.9,31,15,236,37,"76T",62,11,23,95.9,32,16,"27,6",442,"1,105",420.3,6.1,22.9,108,230,47,8,14,57,120,"1,077","32:03",28,13,2016,NA
"326",22,3,2016,1415,"Cousins, Kirk","QB","WAS","t","nyg","15.76000023","7200","New York Giants",4,2,16,32,43,21.5,"142",3.3,71,1,"13",11,25.6,0,0,0,13,2,16,32,54,89,60.7,44.5,"474",5.5,237,1,0,28,31.5,"23",3,0,2,79.3,NA,2,"16",32,"134",308,4.6,20,13,30,43,0,0,0,13,"126","31:18",0,0,NA,8
